Name,Chapter,Section,Content
Numpy,Array and fft,numpy.fft.rfftn,"numpy.fft.rfftn#fft.rfftn(a,s=None,axes=None,norm=None)[source]#Compute the N-dimensional discrete Fourier Transform for real input.This function computes the N-dimensional discrete Fourier Transform over
any number of axes in an M-dimensional real array by means of the Fast
Fourier Transform (FFT).  By default, all axes are transformed, with the
real transform performed over the last axis, while the remaining
transforms are complex.Parameters:aarray_likeInput array, taken to be real.ssequence of ints, optionalShape (length along each transformed axis) to use from the input.
(s[0]refers to axis 0,s[1]to axis 1, etc.).
The final element ofscorresponds tonforrfft(x,n), while
for the remaining axes, it corresponds tonforfft(x,n).
Along any axis, if the given shape is smaller than that of the input,
the input is cropped.  If it is larger, the input is padded with zeros.
ifsis not given, the shape of the input along the axes specified
byaxesis used.axessequence of ints, optionalAxes over which to compute the FFT.  If not given, the lastlen(s)axes are used, or all axes ifsis also not specified.norm{ÅgbackwardÅh, ÅgorthoÅh, ÅgforwardÅh}, optionalNew in version 1.10.0.Normalization mode (seenumpy.fft). Default is ÅgbackwardÅh.
Indicates which direction of the forward/backward pair of transforms
is scaled and with what normalization factor.New in version 1.20.0:The ÅgbackwardÅh, ÅgforwardÅh values were added.Returns:outcomplex ndarrayThe truncated or zero-padded input, transformed along the axes
indicated byaxes, or by a combination ofsanda,
as explained in the parameters section above.
The length of the last axis transformed will bes[-1]//2+1,
while the remaining transformed axes will have lengths according tos, or unchanged from the input.Raises:ValueErrorIfsandaxeshave different length.IndexErrorIf an element ofaxesis larger than than the number of axes ofa.See alsoirfftnThe inverse ofrfftn, i.e. the inverse of the n-dimensional FFT of real input.fftThe one-dimensional FFT, with definitions and conventions used.rfftThe one-dimensional FFT of real input.fftnThe n-dimensional FFT.rfft2The two-dimensional FFT of real input.NotesThe transform for real input is performed over the last transformation
axis, as byrfft, then the transform over the remaining axes is
performed as byfftn.  The order of the output is as forrfftfor the
final transformation axis, and as forfftnfor the remaining
transformation axes.Seefftfor details, definitions and conventions used.Examples>>>a=np.ones((2,2,2))>>>np.fft.rfftn(a)array([[[8.+0.j,  0.+0.j], # may vary[0.+0.j,  0.+0.j]],[[0.+0.j,  0.+0.j],[0.+0.j,  0.+0.j]]])>>>np.fft.rfftn(a,axes=(2,0))array([[[4.+0.j,  0.+0.j], # may vary[4.+0.j,  0.+0.j]],[[0.+0.j,  0.+0.j],[0.+0.j,  0.+0.j]]])"
Numpy,Array and fft,numpy.fft.irfftn,"numpy.fft.irfftn#fft.irfftn(a,s=None,axes=None,norm=None)[source]#Computes the inverse ofrfftn.This function computes the inverse of the N-dimensional discrete
Fourier Transform for real input over any number of axes in an
M-dimensional array by means of the Fast Fourier Transform (FFT).  In
other words,irfftn(rfftn(a),a.shape)==ato within numerical
accuracy. (Thea.shapeis necessary likelen(a)is forirfft,
and for the same reason.)The input should be ordered in the same way as is returned byrfftn,
i.e. as forirfftfor the final transformation axis, and as forifftnalong all the other axes.Parameters:aarray_likeInput array.ssequence of ints, optionalShape (length of each transformed axis) of the output
(s[0]refers to axis 0,s[1]to axis 1, etc.).sis also the
number of input points used along this axis, except for the last axis,
wheres[-1]//2+1points of the input are used.
Along any axis, if the shape indicated bysis smaller than that of
the input, the input is cropped.  If it is larger, the input is padded
with zeros. Ifsis not given, the shape of the input along the axes
specified by axes is used. Except for the last axis which is taken to
be2*(m-1)wheremis the length of the input along that axis.axessequence of ints, optionalAxes over which to compute the inverse FFT. If not given, the lastlen(s)axes are used, or all axes ifsis also not specified.
Repeated indices inaxesmeans that the inverse transform over that
axis is performed multiple times.norm{ÅgbackwardÅh, ÅgorthoÅh, ÅgforwardÅh}, optionalNew in version 1.10.0.Normalization mode (seenumpy.fft). Default is ÅgbackwardÅh.
Indicates which direction of the forward/backward pair of transforms
is scaled and with what normalization factor.New in version 1.20.0:The ÅgbackwardÅh, ÅgforwardÅh values were added.Returns:outndarrayThe truncated or zero-padded input, transformed along the axes
indicated byaxes, or by a combination ofsora,
as explained in the parameters section above.
The length of each transformed axis is as given by the corresponding
element ofs, or the length of the input in every axis except for the
last one ifsis not given.  In the final transformed axis the length
of the output whensis not given is2*(m-1)wheremis the
length of the final transformed axis of the input.  To get an odd
number of output points in the final axis,smust be specified.Raises:ValueErrorIfsandaxeshave different length.IndexErrorIf an element ofaxesis larger than than the number of axes ofa.See alsorfftnThe forward n-dimensional FFT of real input, of whichifftnis the inverse.fftThe one-dimensional FFT, with definitions and conventions used.irfftThe inverse of the one-dimensional FFT of real input.irfft2The inverse of the two-dimensional FFT of real input.NotesSeefftfor definitions and conventions used.Seerfftfor definitions and conventions used for real input.The correct interpretation of the hermitian input depends on the shape of
the original data, as given bys. This is because each input shape could
correspond to either an odd or even length signal. By default,irfftnassumes an even output length which puts the last entry at the Nyquist
frequency; aliasing with its symmetric counterpart. When performing the
final complex to real transform, the last value is thus treated as purely
real. To avoid losing information, the correct shape of the real inputmustbe given.Examples>>>a=np.zeros((3,2,2))>>>a[0,0,0]=3*2*2>>>np.fft.irfftn(a)array([[[1.,  1.],[1.,  1.]],[[1.,  1.],[1.,  1.]],[[1.,  1.],[1.,  1.]]])"
Numpy,Array and fft,numpy.fft.hfft,"numpy.fft.hfft#fft.hfft(a,n=None,axis=-1,norm=None)[source]#Compute the FFT of a signal that has Hermitian symmetry, i.e., a real
spectrum.Parameters:aarray_likeThe input array.nint, optionalLength of the transformed axis of the output. Fornoutput
points,n//2+1input points are necessary.  If the input is
longer than this, it is cropped.  If it is shorter than this, it is
padded with zeros.  Ifnis not given, it is taken to be2*(m-1)wheremis the length of the input along the axis specified byaxis.axisint, optionalAxis over which to compute the FFT. If not given, the last
axis is used.norm{ÅgbackwardÅh, ÅgorthoÅh, ÅgforwardÅh}, optionalNew in version 1.10.0.Normalization mode (seenumpy.fft). Default is ÅgbackwardÅh.
Indicates which direction of the forward/backward pair of transforms
is scaled and with what normalization factor.New in version 1.20.0:The ÅgbackwardÅh, ÅgforwardÅh values were added.Returns:outndarrayThe truncated or zero-padded input, transformed along the axis
indicated byaxis, or the last one ifaxisis not specified.
The length of the transformed axis isn, or, ifnis not given,2*m-2wheremis the length of the transformed axis of
the input. To get an odd number of output points,nmust be
specified, for instance as2*m-1in the typical case,Raises:IndexErrorIfaxisis not a valid axis ofa.See alsorfftCompute the one-dimensional FFT for real input.ihfftThe inverse ofhfft.Noteshfft/ihfftare a pair analogous torfft/irfft, but for the
opposite case: here the signal has Hermitian symmetry in the time
domain and is real in the frequency domain. So here itÅfshfftfor
which you must supply the length of the result if it is to be odd.even:ihfft(hfft(a,2*len(a)-2))==a, within roundoff error,odd:ihfft(hfft(a,2*len(a)-1))==a, within roundoff error.The correct interpretation of the hermitian input depends on the length of
the original data, as given byn. This is because each input shape could
correspond to either an odd or even length signal. By default,hfftassumes an even output length which puts the last entry at the Nyquist
frequency; aliasing with its symmetric counterpart. By Hermitian symmetry,
the value is thus treated as purely real. To avoid losing information, the
shape of the full signalmustbe given.Examples>>>signal=np.array([1,2,3,4,3,2])>>>np.fft.fft(signal)array([15.+0.j,  -4.+0.j,   0.+0.j,  -1.-0.j,   0.+0.j,  -4.+0.j]) # may vary>>>np.fft.hfft(signal[:4])# Input first half of signalarray([15.,  -4.,   0.,  -1.,   0.,  -4.])>>>np.fft.hfft(signal,6)# Input entire signal and truncatearray([15.,  -4.,   0.,  -1.,   0.,  -4.])>>>signal=np.array([[1,1.j],[-1.j,2]])>>>np.conj(signal.T)-signal# check Hermitian symmetryarray([[ 0.-0.j,  -0.+0.j], # may vary[ 0.+0.j,  0.-0.j]])>>>freq_spectrum=np.fft.hfft(signal)>>>freq_spectrumarray([[ 1.,  1.],[ 2., -2.]])"
Numpy,Array and fft,numpy.fft.ihfft,"numpy.fft.ihfft#fft.ihfft(a,n=None,axis=-1,norm=None)[source]#Compute the inverse FFT of a signal that has Hermitian symmetry.Parameters:aarray_likeInput array.nint, optionalLength of the inverse FFT, the number of points along
transformation axis in the input to use.  Ifnis smaller than
the length of the input, the input is cropped.  If it is larger,
the input is padded with zeros. Ifnis not given, the length of
the input along the axis specified byaxisis used.axisint, optionalAxis over which to compute the inverse FFT. If not given, the last
axis is used.norm{ÅgbackwardÅh, ÅgorthoÅh, ÅgforwardÅh}, optionalNew in version 1.10.0.Normalization mode (seenumpy.fft). Default is ÅgbackwardÅh.
Indicates which direction of the forward/backward pair of transforms
is scaled and with what normalization factor.New in version 1.20.0:The ÅgbackwardÅh, ÅgforwardÅh values were added.Returns:outcomplex ndarrayThe truncated or zero-padded input, transformed along the axis
indicated byaxis, or the last one ifaxisis not specified.
The length of the transformed axis isn//2+1.See alsohfft,irfftNoteshfft/ihfftare a pair analogous torfft/irfft, but for the
opposite case: here the signal has Hermitian symmetry in the time
domain and is real in the frequency domain. So here itÅfshfftfor
which you must supply the length of the result if it is to be odd:even:ihfft(hfft(a,2*len(a)-2))==a, within roundoff error,odd:ihfft(hfft(a,2*len(a)-1))==a, within roundoff error.Examples>>>spectrum=np.array([15,-4,0,-1,0,-4])>>>np.fft.ifft(spectrum)array([1.+0.j,  2.+0.j,  3.+0.j,  4.+0.j,  3.+0.j,  2.+0.j]) # may vary>>>np.fft.ihfft(spectrum)array([ 1.-0.j,  2.-0.j,  3.-0.j,  4.-0.j]) # may vary"
Numpy,Array and fft,numpy.fft.fftfreq,"numpy.fft.fftfreq#fft.fftfreq(n,d=1.0)[source]#Return the Discrete Fourier Transform sample frequencies.The returned float arrayfcontains the frequency bin centers in cycles
per unit of the sample spacing (with zero at the start).  For instance, if
the sample spacing is in seconds, then the frequency unit is cycles/second.Given a window lengthnand a sample spacingd:f=[0,1,...,n/2-1,-n/2,...,-1]/(d*n)ifnisevenf=[0,1,...,(n-1)/2,-(n-1)/2,...,-1]/(d*n)ifnisoddParameters:nintWindow length.dscalar, optionalSample spacing (inverse of the sampling rate). Defaults to 1.Returns:fndarrayArray of lengthncontaining the sample frequencies.Examples>>>signal=np.array([-2,8,6,4,1,0,3,5],dtype=float)>>>fourier=np.fft.fft(signal)>>>n=signal.size>>>timestep=0.1>>>freq=np.fft.fftfreq(n,d=timestep)>>>freqarray([ 0.  ,  1.25,  2.5 , ..., -3.75, -2.5 , -1.25])"
Numpy,Array and fft,numpy.fft.rfftfreq,"numpy.fft.rfftfreq#fft.rfftfreq(n,d=1.0)[source]#Return the Discrete Fourier Transform sample frequencies
(for usage with rfft, irfft).The returned float arrayfcontains the frequency bin centers in cycles
per unit of the sample spacing (with zero at the start).  For instance, if
the sample spacing is in seconds, then the frequency unit is cycles/second.Given a window lengthnand a sample spacingd:f=[0,1,...,n/2-1,n/2]/(d*n)ifnisevenf=[0,1,...,(n-1)/2-1,(n-1)/2]/(d*n)ifnisoddUnlikefftfreq(but likescipy.fftpack.rfftfreq)
the Nyquist frequency component is considered to be positive.Parameters:nintWindow length.dscalar, optionalSample spacing (inverse of the sampling rate). Defaults to 1.Returns:fndarrayArray of lengthn//2+1containing the sample frequencies.Examples>>>signal=np.array([-2,8,6,4,1,0,3,5,-3,4],dtype=float)>>>fourier=np.fft.rfft(signal)>>>n=signal.size>>>sample_rate=100>>>freq=np.fft.fftfreq(n,d=1./sample_rate)>>>freqarray([  0.,  10.,  20., ..., -30., -20., -10.])>>>freq=np.fft.rfftfreq(n,d=1./sample_rate)>>>freqarray([  0.,  10.,  20.,  30.,  40.,  50.])"
Numpy,Array and fft,numpy.fft.fftshift,"numpy.fft.fftshift#fft.fftshift(x,axes=None)[source]#Shift the zero-frequency component to the center of the spectrum.This function swaps half-spaces for all axes listed (defaults to all).
Note thaty[0]is the Nyquist component only iflen(x)is even.Parameters:xarray_likeInput array.axesint or shape tuple, optionalAxes over which to shift.  Default is None, which shifts all axes.Returns:yndarrayThe shifted array.See alsoifftshiftThe inverse offftshift.Examples>>>freqs=np.fft.fftfreq(10,0.1)>>>freqsarray([ 0.,  1.,  2., ..., -3., -2., -1.])>>>np.fft.fftshift(freqs)array([-5., -4., -3., -2., -1.,  0.,  1.,  2.,  3.,  4.])Shift the zero-frequency component only along the second axis:>>>freqs=np.fft.fftfreq(9,d=1./9).reshape(3,3)>>>freqsarray([[ 0.,  1.,  2.],[ 3.,  4., -4.],[-3., -2., -1.]])>>>np.fft.fftshift(freqs,axes=(1,))array([[ 2.,  0.,  1.],[-4.,  3.,  4.],[-1., -3., -2.]])"
Numpy,Array and fft,numpy.fft.ifftshift,"numpy.fft.ifftshift#fft.ifftshift(x,axes=None)[source]#The inverse offftshift. Although identical for even-lengthx, the
functions differ by one sample for odd-lengthx.Parameters:xarray_likeInput array.axesint or shape tuple, optionalAxes over which to calculate.  Defaults to None, which shifts all axes.Returns:yndarrayThe shifted array.See alsofftshiftShift zero-frequency component to the center of the spectrum.Examples>>>freqs=np.fft.fftfreq(9,d=1./9).reshape(3,3)>>>freqsarray([[ 0.,  1.,  2.],[ 3.,  4., -4.],[-3., -2., -1.]])>>>np.fft.ifftshift(np.fft.fftshift(freqs))array([[ 0.,  1.,  2.],[ 3.,  4., -4.],[-3., -2., -1.]])"
Numpy,Array and fft,numpy.empty,"numpy.empty#numpy.empty(shape,dtype=float,order='C',*,like=None)#Return a new array of given shape and type, without initializing entries.Parameters:shapeint or tuple of intShape of the empty array, e.g.,(2,3)or2.dtypedata-type, optionalDesired output data-type for the array, e.g,numpy.int8. Default isnumpy.float64.order{ÅeCÅf, ÅeFÅf}, optional, default: ÅeCÅfWhether to store multi-dimensional data in row-major
(C-style) or column-major (Fortran-style) order in
memory.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayArray of uninitialized (arbitrary) data of the given shape, dtype, and
order.  Object arrays will be initialized to None.See alsoempty_likeReturn an empty array with shape and type of input.onesReturn a new array setting values to one.zerosReturn a new array setting values to zero.fullReturn a new array of given shape filled with value.Notesempty, unlikezeros, does not set the array values to zero,
and may therefore be marginally faster.  On the other hand, it requires
the user to manually set all the values in the array, and should be
used with caution.Examples>>>np.empty([2,2])array([[ -9.74499359e+001,   6.69583040e-309],[  2.13182611e-314,   3.06959433e-309]])         #uninitialized>>>np.empty([2,2],dtype=int)array([[-1073741821, -1067949133],[  496041986,    19249760]])                     #uninitialized"
Numpy,Array and fft,numpy.empty_like,"numpy.empty_like#numpy.empty_like(prototype,dtype=None,order='K',subok=True,shape=None)#Return a new array with the same shape and type as a given array.Parameters:prototypearray_likeThe shape and data-type ofprototypedefine these same attributes
of the returned array.dtypedata-type, optionalOverrides the data type of the result.New in version 1.6.0.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, or ÅeKÅf}, optionalOverrides the memory layout of the result. ÅeCÅf means C-order,
ÅeFÅf means F-order, ÅeAÅf means ÅeFÅf ifprototypeis Fortran
contiguous, ÅeCÅf otherwise. ÅeKÅf means match the layout ofprototypeas closely as possible.New in version 1.6.0.subokbool, optional.If True, then the newly created array will use the sub-class
type ofprototype, otherwise it will be a base-class array. Defaults
to True.shapeint or sequence of ints, optional.Overrides the shape of the result. If order=ÅfKÅf and the number of
dimensions is unchanged, will try to keep order, otherwise,
order=ÅfCÅf is implied.New in version 1.17.0.Returns:outndarrayArray of uninitialized (arbitrary) data with the same
shape and type asprototype.See alsoones_likeReturn an array of ones with shape and type of input.zeros_likeReturn an array of zeros with shape and type of input.full_likeReturn a new array with shape of input filled with value.emptyReturn a new uninitialized array.NotesThis function doesnotinitialize the returned array; to do that usezeros_likeorones_likeinstead.  It may be marginally faster than
the functions that do set the array values.Examples>>>a=([1,2,3],[4,5,6])# a is array-like>>>np.empty_like(a)array([[-1073741821, -1073741821,           3],    # uninitialized[          0,           0, -1073741821]])>>>a=np.array([[1.,2.,3.],[4.,5.,6.]])>>>np.empty_like(a)array([[ -2.00000715e+000,   1.48219694e-323,  -2.00000572e+000], # uninitialized[  4.38791518e-305,  -2.00000715e+000,   4.17269252e-309]])"
Numpy,Array and fft,numpy.eye,"numpy.eye#numpy.eye(N,M=None,k=0,dtype=<class'float'>,order='C',*,like=None)[source]#Return a 2-D array with ones on the diagonal and zeros elsewhere.Parameters:NintNumber of rows in the output.Mint, optionalNumber of columns in the output. If None, defaults toN.kint, optionalIndex of the diagonal: 0 (the default) refers to the main diagonal,
a positive value refers to an upper diagonal, and a negative value
to a lower diagonal.dtypedata-type, optionalData-type of the returned array.order{ÅeCÅf, ÅeFÅf}, optionalWhether the output should be stored in row-major (C-style) or
column-major (Fortran-style) order in memory.New in version 1.14.0.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:Indarray of shape (N,M)An array where all elements are equal to zero, except for thek-th
diagonal, whose values are equal to one.See alsoidentity(almost) equivalent functiondiagdiagonal 2-D array from a 1-D array specified by the user.Examples>>>np.eye(2,dtype=int)array([[1, 0],[0, 1]])>>>np.eye(3,k=1)array([[0.,  1.,  0.],[0.,  0.,  1.],[0.,  0.,  0.]])"
Numpy,Array and fft,numpy.identity,"numpy.identity#numpy.identity(n,dtype=None,*,like=None)[source]#Return the identity array.The identity array is a square array with ones on
the main diagonal.Parameters:nintNumber of rows (and columns) innxnoutput.dtypedata-type, optionalData-type of the output.  Defaults tofloat.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarraynxnarray with its main diagonal set to one,
and all other elements 0.Examples>>>np.identity(3)array([[1.,  0.,  0.],[0.,  1.,  0.],[0.,  0.,  1.]])"
Numpy,Array and fft,numpy.ones,"numpy.ones#numpy.ones(shape,dtype=None,order='C',*,like=None)[source]#Return a new array of given shape and type, filled with ones.Parameters:shapeint or sequence of intsShape of the new array, e.g.,(2,3)or2.dtypedata-type, optionalThe desired data-type for the array, e.g.,numpy.int8.  Default isnumpy.float64.order{ÅeCÅf, ÅeFÅf}, optional, default: CWhether to store multi-dimensional data in row-major
(C-style) or column-major (Fortran-style) order in
memory.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayArray of ones with the given shape, dtype, and order.See alsoones_likeReturn an array of ones with shape and type of input.emptyReturn a new uninitialized array.zerosReturn a new array setting values to zero.fullReturn a new array of given shape filled with value.Examples>>>np.ones(5)array([1., 1., 1., 1., 1.])>>>np.ones((5,),dtype=int)array([1, 1, 1, 1, 1])>>>np.ones((2,1))array([[1.],[1.]])>>>s=(2,2)>>>np.ones(s)array([[1.,  1.],[1.,  1.]])"
Numpy,Array and fft,numpy.ones_like,"numpy.ones_like#numpy.ones_like(a,dtype=None,order='K',subok=True,shape=None)[source]#Return an array of ones with the same shape and type as a given array.Parameters:aarray_likeThe shape and data-type ofadefine these same attributes of
the returned array.dtypedata-type, optionalOverrides the data type of the result.New in version 1.6.0.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, or ÅeKÅf}, optionalOverrides the memory layout of the result. ÅeCÅf means C-order,
ÅeFÅf means F-order, ÅeAÅf means ÅeFÅf ifais Fortran contiguous,
ÅeCÅf otherwise. ÅeKÅf means match the layout ofaas closely
as possible.New in version 1.6.0.subokbool, optional.If True, then the newly created array will use the sub-class
type ofa, otherwise it will be a base-class array. Defaults
to True.shapeint or sequence of ints, optional.Overrides the shape of the result. If order=ÅfKÅf and the number of
dimensions is unchanged, will try to keep order, otherwise,
order=ÅfCÅf is implied.New in version 1.17.0.Returns:outndarrayArray of ones with the same shape and type asa.See alsoempty_likeReturn an empty array with shape and type of input.zeros_likeReturn an array of zeros with shape and type of input.full_likeReturn a new array with shape of input filled with value.onesReturn a new array setting values to one.Examples>>>x=np.arange(6)>>>x=x.reshape((2,3))>>>xarray([[0, 1, 2],[3, 4, 5]])>>>np.ones_like(x)array([[1, 1, 1],[1, 1, 1]])>>>y=np.arange(3,dtype=float)>>>yarray([0., 1., 2.])>>>np.ones_like(y)array([1.,  1.,  1.])"
Numpy,Array and fft,numpy.zeros,"numpy.zeros#numpy.zeros(shape,dtype=float,order='C',*,like=None)#Return a new array of given shape and type, filled with zeros.Parameters:shapeint or tuple of intsShape of the new array, e.g.,(2,3)or2.dtypedata-type, optionalThe desired data-type for the array, e.g.,numpy.int8.  Default isnumpy.float64.order{ÅeCÅf, ÅeFÅf}, optional, default: ÅeCÅfWhether to store multi-dimensional data in row-major
(C-style) or column-major (Fortran-style) order in
memory.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayArray of zeros with the given shape, dtype, and order.See alsozeros_likeReturn an array of zeros with shape and type of input.emptyReturn a new uninitialized array.onesReturn a new array setting values to one.fullReturn a new array of given shape filled with value.Examples>>>np.zeros(5)array([ 0.,  0.,  0.,  0.,  0.])>>>np.zeros((5,),dtype=int)array([0, 0, 0, 0, 0])>>>np.zeros((2,1))array([[ 0.],[ 0.]])>>>s=(2,2)>>>np.zeros(s)array([[ 0.,  0.],[ 0.,  0.]])>>>np.zeros((2,),dtype=[('x','i4'),('y','i4')])# custom dtypearray([(0, 0), (0, 0)],dtype=[('x', '<i4'), ('y', '<i4')])"
Numpy,Array and fft,numpy.zeros_like,"numpy.zeros_like#numpy.zeros_like(a,dtype=None,order='K',subok=True,shape=None)[source]#Return an array of zeros with the same shape and type as a given array.Parameters:aarray_likeThe shape and data-type ofadefine these same attributes of
the returned array.dtypedata-type, optionalOverrides the data type of the result.New in version 1.6.0.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, or ÅeKÅf}, optionalOverrides the memory layout of the result. ÅeCÅf means C-order,
ÅeFÅf means F-order, ÅeAÅf means ÅeFÅf ifais Fortran contiguous,
ÅeCÅf otherwise. ÅeKÅf means match the layout ofaas closely
as possible.New in version 1.6.0.subokbool, optional.If True, then the newly created array will use the sub-class
type ofa, otherwise it will be a base-class array. Defaults
to True.shapeint or sequence of ints, optional.Overrides the shape of the result. If order=ÅfKÅf and the number of
dimensions is unchanged, will try to keep order, otherwise,
order=ÅfCÅf is implied.New in version 1.17.0.Returns:outndarrayArray of zeros with the same shape and type asa.See alsoempty_likeReturn an empty array with shape and type of input.ones_likeReturn an array of ones with shape and type of input.full_likeReturn a new array with shape of input filled with value.zerosReturn a new array setting values to zero.Examples>>>x=np.arange(6)>>>x=x.reshape((2,3))>>>xarray([[0, 1, 2],[3, 4, 5]])>>>np.zeros_like(x)array([[0, 0, 0],[0, 0, 0]])>>>y=np.arange(3,dtype=float)>>>yarray([0., 1., 2.])>>>np.zeros_like(y)array([0.,  0.,  0.])"
Numpy,Array and fft,numpy.full,"numpy.full#numpy.full(shape,fill_value,dtype=None,order='C',*,like=None)[source]#Return a new array of given shape and type, filled withfill_value.Parameters:shapeint or sequence of intsShape of the new array, e.g.,(2,3)or2.fill_valuescalar or array_likeFill value.dtypedata-type, optionalThe desired data-type for the array  The default, None, meansnp.array(fill_value).dtype.order{ÅeCÅf, ÅeFÅf}, optionalWhether to store multidimensional data in C- or Fortran-contiguous
(row- or column-wise) order in memory.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayArray offill_valuewith the given shape, dtype, and order.See alsofull_likeReturn a new array with shape of input filled with value.emptyReturn a new uninitialized array.onesReturn a new array setting values to one.zerosReturn a new array setting values to zero.Examples>>>np.full((2,2),np.inf)array([[inf, inf],[inf, inf]])>>>np.full((2,2),10)array([[10, 10],[10, 10]])>>>np.full((2,2),[1,2])array([[1, 2],[1, 2]])"
Numpy,Array and fft,numpy.full_like,"numpy.full_like#numpy.full_like(a,fill_value,dtype=None,order='K',subok=True,shape=None)[source]#Return a full array with the same shape and type as a given array.Parameters:aarray_likeThe shape and data-type ofadefine these same attributes of
the returned array.fill_valuearray_likeFill value.dtypedata-type, optionalOverrides the data type of the result.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, or ÅeKÅf}, optionalOverrides the memory layout of the result. ÅeCÅf means C-order,
ÅeFÅf means F-order, ÅeAÅf means ÅeFÅf ifais Fortran contiguous,
ÅeCÅf otherwise. ÅeKÅf means match the layout ofaas closely
as possible.subokbool, optional.If True, then the newly created array will use the sub-class
type ofa, otherwise it will be a base-class array. Defaults
to True.shapeint or sequence of ints, optional.Overrides the shape of the result. If order=ÅfKÅf and the number of
dimensions is unchanged, will try to keep order, otherwise,
order=ÅfCÅf is implied.New in version 1.17.0.Returns:outndarrayArray offill_valuewith the same shape and type asa.See alsoempty_likeReturn an empty array with shape and type of input.ones_likeReturn an array of ones with shape and type of input.zeros_likeReturn an array of zeros with shape and type of input.fullReturn a new array of given shape filled with value.Examples>>>x=np.arange(6,dtype=int)>>>np.full_like(x,1)array([1, 1, 1, 1, 1, 1])>>>np.full_like(x,0.1)array([0, 0, 0, 0, 0, 0])>>>np.full_like(x,0.1,dtype=np.double)array([0.1, 0.1, 0.1, 0.1, 0.1, 0.1])>>>np.full_like(x,np.nan,dtype=np.double)array([nan, nan, nan, nan, nan, nan])>>>y=np.arange(6,dtype=np.double)>>>np.full_like(y,0.1)array([0.1, 0.1, 0.1, 0.1, 0.1, 0.1])>>>y=np.zeros([2,2,3],dtype=int)>>>np.full_like(y,[0,0,255])array([[[  0,   0, 255],[  0,   0, 255]],[[  0,   0, 255],[  0,   0, 255]]])"
